"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"STXBP3",1613.18352915594,0.437761125290198,0.109835140082409,3.98561994787596,6.73041665305809e-05,0.000452879446140213
"CPSF2",4755.86028104564,0.37218164835856,0.0934376659386112,3.98320789180548,6.79912289830524e-05,0.000457276321929046
"CUL3",4764.66956835378,0.356528376066777,0.0895333097279633,3.98207524272305,6.83161435519662e-05,0.000459234422225996
"RPL5P34",276.299969496961,-0.679805014737721,0.170727474696707,-3.98181379971429,6.83913501678019e-05,0.000459512831488112
"ENTPD6",4428.13496063782,-0.307486144083006,0.0772318736301069,-3.98133736280535,6.85286033576588e-05,0.000460207642992989
"GULP1",2116.67260407239,0.362815050667964,0.091189080278101,3.97871159092163,6.92897309091897e-05,0.000464859916445028
"PPIL3",1573.67440124012,0.357729782203212,0.0899097674819993,3.97876440148544,6.92743443068986e-05,0.000464859916445028
"MARK2",4224.53901600458,-0.2949828039052,0.0741494071354007,-3.97822201553878,6.94325249719925e-05,0.000465588218488228
"FBXO6",993.700968046493,-0.44798456590926,0.112626488805727,-3.97761282145626,6.96105969018198e-05,0.000466442624773478
"ENSG00000278266",528.577296284061,0.54749772940186,0.137646923551887,3.97755151567539,6.96285409434635e-05,0.000466442624773478
"MZT2A",7953.9821998317,-0.346625068605174,0.0871540879814129,-3.97715215239356,6.97455406822717e-05,0.000466735814580892
"SLC25A28",1522.61974203464,-0.371739244787093,0.0934710834828525,-3.97705077266264,6.97752710525004e-05,0.000466735814580892
"DYM",2313.41150628447,0.366495456658416,0.0921524177072825,3.97705742048538,6.97733211611033e-05,0.000466735814580892
"PHETA1",833.670492430883,-0.465682580336309,0.117146956732379,-3.97519998236195,7.03201412233234e-05,0.000470149262780716
"CALD1",6377.66071641921,0.327740329175887,0.0824648206565712,3.97430475888353,7.05851358635682e-05,0.00047168907253497
"ZNF175",532.248326743004,0.593710254938206,0.149415423916387,3.97355399714589,7.08080965059446e-05,0.000472946613155373
"SIAE",1903.16896499757,0.322915274452713,0.0812686717547379,3.9734287208144,7.08453657747853e-05,0.000472963244561269
"ACOT13",1463.99721106829,0.367560538854806,0.0925098560394407,3.97320409511934,7.09122376018237e-05,0.000473177389179196
"SLC39A3",1712.35490839284,-0.468006517477895,0.117804269470313,-3.97274665495748,7.1048603741578e-05,0.00047385481230099
"NR1D1",5293.66137278961,-0.439109191024591,0.110555573813568,-3.97184127292459,7.13192362257588e-05,0.000475426614428477
"TCF12",3670.16964781097,0.315394788505594,0.0794300894495485,3.9707218094715,7.16552092755079e-05,0.00047743223465832
"NEPRO",1882.01725729376,0.372501742260901,0.0938231922060706,3.97025227454155,7.17965711489151e-05,0.000478139848704259
"RITA1",1594.82231052197,-0.353198710030736,0.088978465659098,-3.96948528404549,7.20280548894887e-05,0.000479446656114615
"ENPP4",1405.22016370823,0.461582173065547,0.11631943695089,3.9682290867727,7.24087107128934e-05,0.000481744646274284
"NDUFV1",11652.6244163972,-0.29261260366317,0.0737453893826159,-3.96787658337523,7.25158685233656e-05,0.00048222166065978
"STIP1",35963.4127579475,-0.235113027652365,0.0592730273741307,-3.96661075143562,7.29019075991148e-05,0.000484551828660979
"SETD7",7234.01625524076,0.334214335538128,0.0842791883726878,3.96556186635557,7.32232564664951e-05,0.000486449958323335
"GPATCH11",799.436022724037,0.492576558355931,0.124255415373529,3.96422608121487,7.36344431904026e-05,0.000488942769993303
"MBP",2600.37381274386,0.340326034053763,0.0858592530689171,3.96376653522238,7.37764066530602e-05,0.00048964634166665
"EDEM3",1518.22118538579,0.463405602932815,0.116930154973485,3.96309748360376,7.39835536702373e-05,0.000490423370093909
"COX7A2",11973.7063403338,-0.302835809298569,0.0764118251285368,-3.96320607169311,7.39498960443475e-05,0.000490423370093909
"POLI",757.396121234728,0.483897212516051,0.122102559954952,3.96303904434582,7.4001673316619e-05,0.000490423370093909
"NAT8L",1301.21989872258,-0.404135310075223,0.101981178677473,-3.96284211769454,7.40627631987141e-05,0.00049058914600064
"SAR1B",2266.97446829004,0.391424801138396,0.0987901213958003,3.96218564779531,7.42667556311315e-05,0.00049146161062178
"PSMB6",13588.6633910996,-0.305700171291369,0.0771527875813841,-3.96226994350533,7.42405317535814e-05,0.00049146161062178
"EPB41",5275.88098994659,0.269456848117285,0.0680347737628711,3.96057535307535,7.47693936548385e-05,0.000494306749787141
"NAA30",1778.21851498019,0.394056086037461,0.0994945113437745,3.96058114880241,7.476757881936e-05,0.000494306749787141
"CEP55",4814.99069544826,0.354700078475301,0.0895612598037583,3.96041859228532,7.48184964921288e-05,0.000494391027111982
"CCDC25",2454.51303307512,0.413698406671275,0.104484681552771,3.95941683051723,7.51330033547529e-05,0.000496228126576632
"PRKCI",2262.22122610856,0.360345840310274,0.0910320575505019,3.95844991321178,7.54377560924399e-05,0.000497605618091107
"SEMA3D",148.951224133488,0.926099086250908,0.233957526402505,3.9584068975735,7.54513408709364e-05,0.000497605618091107
"THAP12",2903.28066051374,0.365554722417857,0.0923488938300503,3.95840932421548,7.54505744510133e-05,0.000497605618091107
"BLTP3B",1583.79958458441,0.421473434935235,0.106486408050299,3.9580021774812,7.55792689398068e-05,0.000498207696709856
"ZC3H12A",471.582364396367,-0.594297800796765,0.150185363934756,-3.95709532025332,7.58666627411243e-05,0.000499859857856855
"TEAD1",8502.74603299906,0.290958734285103,0.073547218162468,3.9560807540316,7.61894154876339e-05,0.000501743274196772
"DTWD2",694.43919702326,0.530793844697015,0.134176627705835,3.95593371045747,7.6236300417277e-05,0.000501809026802783
"SNX3",9698.88353067268,0.27243367901871,0.0688927625948626,3.95446007327083,7.67076796452809e-05,0.000504667506287458
"TNKS2",2669.01215179789,0.364579820740414,0.0922032682772863,3.95408782738589,7.68271869373083e-05,0.000505209340019563
"RCC1",10507.821069167,-0.281336856089404,0.0711645631352393,-3.9533279443416,7.70716894992977e-05,0.000506572211455268
"PHF19",2835.0682316998,-0.374135851171614,0.0946442834748109,-3.9530739463117,7.71535807060388e-05,0.000506620735886732
"CDC37",24351.8326122059,-0.247779847922385,0.0626792224174491,-3.95314170096352,7.7131727966009e-05,0.000506620735886732
"IFT80",645.324888029014,0.621819074849079,0.157315121748723,3.9526974135538,7.72751295832227e-05,0.000507173980309964
"RAD51AP1",1124.12521697818,0.461687973340126,0.116816766032442,3.95224066733629,7.74228152599688e-05,0.000507629826049891
"CDK4",8924.06133467466,-0.308229494863103,0.0779906016223831,-3.95213639145261,7.74565695311069e-05,0.000507629826049891
"SNTB2",4278.0820458665,0.314776898500035,0.0796452887588002,3.95223500856798,7.7424646655421e-05,0.000507629826049891
"GFM1",1786.47187420587,0.482053215699247,0.121986780260535,3.95168406502486,7.76031494687957e-05,0.000508345486332443
"MTATP6P1",17640.4209716428,-0.344714457239816,0.0872602752315768,-3.95041679991257,7.80152146512214e-05,0.000510307313151496
"CDT1",10151.0651852796,-0.302507184295442,0.0765734311766378,-3.95055020582303,7.7971739026809e-05,0.000510307313151496
"PFDN4",1667.74111261493,0.435125112045288,0.110146159423566,3.95043380833661,7.8009670504993e-05,0.000510307313151496
"YKT6",10333.6062641136,-0.248124557700576,0.0628208144051709,-3.94971889571926,7.8243028320768e-05,0.00051155141448756
"CIP2A",1902.93367752132,0.385267897646015,0.0975726966255524,3.94852157386332,7.86353303550212e-05,0.000513869225131155
"NDUFS8",6254.58437908918,-0.373515537922935,0.0946178907907333,-3.94762063285727,7.89317486099876e-05,0.000515558525142757
"NAXE",6870.19452752901,-0.364119652658124,0.0923188046121834,-3.94415476010258,8.00819313571803e-05,0.000522820059782187
"PPM1F",2193.63332937098,-0.367919910397761,0.0932897250562298,-3.9438417272213,8.01865907448035e-05,0.000523252134135596
"SLFN5",2228.16887254205,0.382530095681536,0.0970255777386439,3.94256962542342,8.0613236977468e-05,0.000525783889523543
"PEX14",2306.42331262338,-0.354549695392646,0.0899378471995551,-3.94216346546485,8.07499090062998e-05,0.000526422824821031
"ZUP1",706.871701000622,0.5454363687323,0.138372035883412,3.94181067908742,8.08687986469567e-05,0.000526945276856715
"ATP8B1",1181.88832348999,0.418921966034232,0.106293345299719,3.94118714443488,8.10793357011675e-05,0.00052806412174338
"RNF187",12835.276847,-0.290242408927551,0.073657217351647,-3.94044764876067,8.1329698688282e-05,0.000529441154840568
"USE1",1128.624062192,-0.42438562509413,0.107710884801991,-3.94004399717164,8.1466666720174e-05,0.000530079043410357
"KLHDC4",3805.58751355639,-0.328833818723422,0.0834657157521293,-3.93974718553868,8.15675206317168e-05,0.000530481450535972
"FBXO38",2165.97333351139,0.404768812648818,0.10275161257088,3.93929401710949,8.1721730835479e-05,0.000531230314355487
"CCDC126",469.64607996329,0.593782785791213,0.150739503792906,3.93913188547431,8.17769700535057e-05,0.000531335411255435
"CEP20",4103.72487409729,0.321535366379494,0.0816322735883375,3.93882654795285,8.18810962030399e-05,0.000531757892676762
"SGPP1",1713.95985271072,0.369892364560948,0.093933281722511,3.93782009717972,8.22252038642871e-05,0.000533737731432191
"IGF2BP2",10406.6281656747,0.254583619850547,0.0646564237664406,3.93748377995948,8.23404957930125e-05,0.000534231107962393
"COMTD1",1346.53957040079,-0.372413130412621,0.0945935666790192,-3.93698158857163,8.25129350035091e-05,0.000535094612833916
"AURKAIP1",9649.77187240182,-0.295880789600981,0.0751993258786109,-3.93462023952981,8.33283451533715e-05,0.000539610555114619
"TMEM68",1056.70573289264,0.410237044081172,0.10426063080847,3.93472628066859,8.32915647854758e-05,0.000539610555114619
"GLB1L2",3193.69374154193,-0.327308375002421,0.0831832440631173,-3.93478733233904,8.32703959742961e-05,0.000539610555114619
"ASB6",2160.59548324783,-0.342867244156817,0.0871522237022935,-3.93411928682428,8.35023082272382e-05,0.000540479718982491
"HSD17B12",2700.01209996699,0.367717560857186,0.0934761380306461,3.93381207872142,8.36091604051104e-05,0.000540913878377305
"HES6",4124.46327642508,-0.300136256942916,0.0763029181386322,-3.93348333542904,8.37236460026816e-05,0.000541396986205643
"PHLDA1",25277.706269937,0.295411274887259,0.0751334208225694,3.93182250525881,8.43043022657019e-05,0.00054489268370308
"FCHSD2",1003.50930614694,0.466035072485325,0.11854965659436,3.93113810594956,8.45446861214308e-05,0.000546186786966906
"CEP78",2082.88679928057,0.414876932832842,0.105543478292216,3.93086280219212,8.46415645372985e-05,0.000546293609939593
"HDHD5",7967.35992004765,-0.277318845249372,0.070548294406951,-3.93090786362155,8.46257004033523e-05,0.000546293609939593
"ARL6IP5",2572.46344148652,0.410521043751961,0.104504095563602,3.92827708366811,8.55566035384649e-05,0.000551937500720865
"ZC3H13",4702.37906115449,0.327115732750497,0.0832932327634893,3.92727862633619,8.59124347545343e-05,0.000553970222962026
"TLK2",3168.80254178216,0.340825639132361,0.0868032957936353,3.92641357699867,8.62218520280844e-05,0.000555701879492853
"TSEN54",4393.78254357241,-0.27070865850168,0.0689503272973718,-3.92614029711791,8.63198194655056e-05,0.000556069741786552
"ATRIP",1139.91608691035,-0.376777080369996,0.0959713111873117,-3.92593448717839,8.63936691892864e-05,0.00055628196368613
"TTC8",1013.77752902574,0.441662464315006,0.11251125034643,3.92549600999984,8.6551204826608e-05,0.000557032576638449
"ECT2",4856.22265685515,0.31777023512367,0.0809919129533401,3.92348104318438,8.72786359148389e-05,0.000561183059009879
"TMSB4X",14424.0850948742,0.272690493160341,0.06950089536212,3.92355367135263,8.72523160876133e-05,0.000561183059009879
"STOML2",17022.782988912,-0.2764971560407,0.0704814564829602,-3.92297733103099,8.74613834172613e-05,0.000562092321876813
"AURKB",4644.33579342004,-0.323329562988616,0.0824385678364564,-3.92206671554562,8.7792673919333e-05,0.000563954923301374
"DPYSL5",1620.06217988881,-0.37058621651728,0.0944910789815109,-3.92191750281307,8.78470718389276e-05,0.000564037927260423
"TMEM11",2492.67574840501,-0.299975439943031,0.0764898486633188,-3.92176798863097,8.79016115963933e-05,0.000564121763142687
"SLC25A19",1206.0329646924,-0.383762392342721,0.0978771671288131,-3.92085716822662,8.82345521615472e-05,0.000565991356058906
"SNRNP40",6045.63350722483,-0.305409717857719,0.0779254471578864,-3.91925524968656,8.88230083037581e-05,0.000569497449279965
"ESYT2",12993.4843861088,0.24414906905182,0.0622978123240686,3.91906328558979,8.88937735228631e-05,0.000569682575936577
"RPS19",82964.5284955617,-0.298430046739397,0.0762000268222543,-3.91640343428645,8.98797932045048e-05,0.000575730243894518
"LAD1",2660.92851475985,-0.325506185707596,0.0831249125715708,-3.91586800680643,9.00795239251637e-05,0.000576672152981101
"RPL7A",111605.161833533,-0.298565175531095,0.0762466287120414,-3.91578199029204,9.0111649759897e-05,0.000576672152981101
"TUBG1",6114.38426397239,-0.275713249760648,0.0704154853487287,-3.91552012167768,9.02095202697792e-05,0.00057702693610006
"PHIP",3004.17949112116,0.377915913775613,0.096583691076673,3.91283362193731,9.12193856908679e-05,0.000583212236017918
"C16orf87",768.689052732775,0.4677042626505,0.119560451360836,3.91186431070721,9.15863677701186e-05,0.00058528337185425
"TRIP12",10470.1633531083,0.309785489121501,0.0792212433656252,3.91038408336721,9.2149474932825e-05,0.00058844302743059
"CDK5RAP2",3387.68158092824,0.349657334294371,0.0894197774368784,3.91029081392195,9.2185065727058e-05,0.00058844302743059
"AK7",354.169062237238,0.678616959504268,0.173549386992995,3.91022389224377,9.22106104459583e-05,0.00058844302743059
"SNHG12",969.146909758568,-0.404609622200789,0.103482607029672,-3.90992876788246,9.23233423372387e-05,0.000588886084636074
"RBM7",1070.34665854879,0.44172152418975,0.112985547928943,3.90954004548929,9.24720255416328e-05,0.000589557934993279
"PCBP4",3220.75395997635,-0.308614414350677,0.0789523933152528,-3.90886712095472,9.27299485333724e-05,0.000590925290583566
"COX5B",17752.5827142973,-0.321975133854493,0.0824002316287643,-3.90745423271478,9.32737022736218e-05,0.000594111979962053
"USPL1",1027.92019957062,0.520133569643582,0.13317443591807,3.90565626246447,9.39700106034903e-05,0.000598266935485424
"NDUFB9",13269.8035023737,-0.350407308184722,0.0897354291796061,-3.90489365670029,9.42668286231787e-05,0.000599595230330499
"ZFP90",1040.87338640052,0.455302024820268,0.116596023936112,3.90495326898753,9.42435947325041e-05,0.000599595230330499
"FKBP8",28708.1209681087,-0.295365640376446,0.0756622772497104,-3.90373712122941,9.47186602231614e-05,0.000602187499006438
"SCFD1",2313.30606160821,0.371677981751633,0.095228832734863,3.9029983995127,9.50083311652648e-05,0.000603746867063755
"GAS6",3892.69349463281,-0.320055765840139,0.0820196010786095,-3.90218632657565,9.53277301002626e-05,0.000605493601883919
"AGAP3",5466.1297677746,-0.308395544768985,0.0790347457060536,-3.90202488809126,9.53913466736897e-05,0.000605614810184643
"ZNG1E",1455.45984171839,0.444091189553693,0.113830694513999,3.90133075660957,9.56653336831699e-05,0.000606871035568144
"CXCL16",3719.75801041075,-0.317341896399906,0.0813426544058706,-3.90129752609848,9.56784690240533e-05,0.000606871035568144
"TRIM33",3992.03527572927,0.310005390329949,0.0794702009157473,3.90090105168615,9.58353186725618e-05,0.000607184943904648
"BRAT1",4102.98551986015,-0.454520818255426,0.116518885307285,-3.90083390393549,9.58619070934098e-05,0.000607184943904648
"ATG13",3490.51830291833,-0.28711730025323,0.0736007480591888,-3.90101062590198,9.57919456436125e-05,0.000607184943904648
"RBM41",759.442349057958,0.466397388300808,0.11957333249245,3.90051342200616,9.59889039540379e-05,0.000607706287183874
"PI4K2A",3247.01909009264,-0.283502046464184,0.0726880113963274,-3.90025866739433,9.60899684706475e-05,0.000607874446542553
"RB1",3730.74496194251,0.342082868491569,0.0877085827501295,3.9002211387467,9.61048650684969e-05,0.000607874446542553
"MT-CYB",64801.5369119113,-0.309622197360156,0.0793891317986695,-3.90005773265484,9.61697528018087e-05,0.000608002077336958
"INF2",5081.22435064952,-0.27238415237617,0.0698589536089159,-3.89905857881912,9.65674124041337e-05,0.000610232454128166
"ZNF335",2064.19109414453,-0.385249616800352,0.0988192863330424,-3.89852660443202,9.67797691451638e-05,0.000611290330053452
"PPDPF",8764.03351335685,-0.323394386439198,0.0829598590057517,-3.89820318302104,9.690908989055e-05,0.0006118229867324
"BCKDK",4518.02713245748,-0.325877523996065,0.0836212698682209,-3.89706499924741,9.73654937289321e-05,0.000614419187572969
"RPS6KA1",5669.44055513793,-0.276012293624249,0.0708384613375986,-3.89636206677108,9.76483777164917e-05,0.000615347677741692
"PREB",6305.48063767452,-0.27817029648245,0.0713888884093709,-3.89654892631632,9.75731034395833e-05,0.000615347677741692
"ZNF766",922.355859076877,0.485234991020462,0.124532757475435,3.89644460507653,9.76151213259203e-05,0.000615347677741692
"ARF1",35524.5757103759,-0.247738673931911,0.0635897032040802,-3.89589291110287,9.78376135398487e-05,0.000616254611638908
"DEK",7239.32730094696,0.353583364858543,0.0907654587717606,3.89557183584193,9.79673200362224e-05,0.000616785919061384
